,affilID,affiliation
610,611,"Department of Electrical Engineering, Indian Institute of Technology, Patna, Bihar, India"
611,612,"Norwegian Univ  of Sci    Technol , Trondheim, Norway  2  Univ  of Appl  Sci  of Eastern Switzerland, Rapperswil, Switzerland"
612,613,"Fac  of Math    Phys , Charles Univ  in Prague, Prague, Czech Republic"
613,614,"Univ  Hamburg, Hamburg, Germany  2  Tech  Univ  Ilmenau, Ilmenau, Germany"
614,615,"ATSI S A   Adv  Technol  Syst  Int  , Zabierzo w, Poland  2  Dept  of Appl  Comput  Sci , AGH Univ  of Sci    Technol , Krako w, Poland"
615,616,"Univ  Hamburg, Hamburg, Germany"
616,617,"Software Composition Group, Univ  of Bern, Bern, Switzerland"
617,618,"Databases   Distrib  Syst , Tech  Univ  Darmstadt, Darmstadt, Germany"
618,619,"Software Eng , Fontys Univ  of Appl  Sci , Eindhoven, Netherlands"
619,620,"Dept  of Inf  Eng , Comput  Sci    Math , Univ  of L Aquila, L Aquila, Italy"
620,621,"DIMAp, Fed  Univ  of Rio Grande do Norte, Natal, Brazil  2  IRISA, Univ  de Bretagne Sud, Vannes, France"
621,622,"Databases   Distrib  Syst  Group  DVS , Tech  Univ  Darmstadt, Darmstadt, Germany"
622,623,"Lero The Irish Software Eng  Res  Centre, Univ  of Limerick, Limerick, Ireland  2  Dept  of Inf , Clausthal Univ  of Technol , Clausthal Zellerfeld, Germany"
623,624,"Dept  of Comput  Eng , Bilkent Univ , Ankara, Turkey"
624,625,"Dipt  di Ing  Elettr  e Dell Inf , Politec  di Bari, Bari, Italy"
625,626,"Amrita Sch  of Bus , Amrita Vishwa Vidyapeetham, Coimbatore, India  2  Dept  of Eng , Comput  Sci ,   Math , Univ  of L Aquila, L Aquila, Italy"
626,627,"Univ  of Kaiserslautern, Kaiserslautern, Germany"
627,628,"Andalucia Tech, Univ  de Malaga, Ma laga, Spain"
628,629,"IC4 The Irish Centre for Cloud Comput    Commerce, Dublin City Univ , Dublin, Ireland  2  Microsoft Ireland, Dublin, Ireland"
629,630,"Open Univ , Milton Keynes, United Kingdom  2  Inria Paris Rocquencourt, Alpines, France"
630,631,"RACON Software GmbH, Austria  2  Software Competence Center Hagenberg, Austria  3  Johannes Kepler Univ  Linz, Linz, Austria"
631,632,"Vestel Electron , Manisa, Turkey  2  Dept  of Comput  Sci , Ozyegin Univ , Istanbul, Turkey"
632,633,"DGIGL, Ecole Polytech  de Montreal, Montreal, QC, Canada  2  Dept  d Inf , Univ  du Quebec a Montreal, Montreal, QC, Canada"
633,634,"Project Group Mechatron  Syst  Design, Fraunhofer IPT, Paderborn, Germany  2  Univ  Nice Sophia Antipolis, Sophia Antipolis, France"
634,635,"IRISA, Univ  de Bretagne Sud, Vannes, France  2  DIRO, Univ  de Montreal, Montre al, QC, Canada"
635,636,"Carnegie Mellon Software Eng  Inst , United States  2  VU Univ  Amsterdam, Amsterdam, Netherlands"
636,637,"Dept  of Comput  Syst , Univ  of Sao Paulo   USP, Sa o Carlos, Brazil  2  IRISA Res  Inst , Univ  of South Brittany, Vannes, France"
637,638,"Dept  of Inf    Comput  Sci , Utrecht Univ , Utrecht, Netherlands"
638,639,"Johannes Kepler Univ  Linz, Linz, Austria"
639,640,"Software Eng  Group, Univ  of Paderborn, Paderborn, Germany"
640,641,"State Key Lab  of Software Eng , Wuhan Univ , Wuhan, China"
641,642,"Fed  Univ  of Paraiba, Joa o Pessoa, Brazil  2  Fed  Univ  of Rio Grande do Norte, Natal, Brazil  3  Univ  of Sao Paulo, Sa o Carlos, Brazil"
642,643,"Smart Res  Dev  Centre, CAS Software AG, Karlsruhe, Germany  2  IT Innovation, Univ  of Southampton, Southampton, United Kingdom  3  Sch  of Comput    Commun , Lancaster Univ , Lancaster, United Kingdom"
643,644,"CDL Flex, Inst  of Software Technol    Interactive Syst , Vienna Univ  of Technol , Vienna, Austria"
644,645,"University of Kaiserslautern, Gottlieb Daimler Strae 47, 67663 Kaiserslautern, Germany"
645,646,"Amrita School of Business, Amrita Vishwa Vidyapeetham, India  2  Center for Research in Advanced Technologies for Education  CREATE , Amrita Vishwa Vidyapeetham, India  3  Department of Engineering, Computer Science, and Mathematics, University of l Aquila, Italy"
646,647,"IC4   the Irish Centre for Cloud Computing and Commerce, Dublin City University, Dublin 9, Ireland  2  Microsoft Ireland, Dublin 18, Ireland"
647,648,"Software Engineering, Fontys University of Applied Sciences, Netherlands  2  Consulting Software Systems Architect, United States"
648,649,"Department of Applied Computer Science, AGH University of Science and Technology, al  Mickiewicza 30, 30 059 Krak w, Poland  2  ATSI S A   Advanced Technology Systems International , ul  Krakowska 386, 30 080 Zabierz w, Poland"
649,650,"Smart Research Development Centre, CAS Software AG, Karlsruhe, Germany  2  IT Innovation, University of Southampton, Southampton, United Kingdom  3  School of Computing and Communication, Lancaster University, Lancaster, United Kingdom"
650,651,"RACON Software GmbH, Austria  2  Software Competence Center Hagenberg, Austria  3  Johannes Kepler University Linz, Austria"
651,652,"Dept  of Computer Systems, University of S o Paulo   USP, S o Carlos, SP, Brazil  2  IRISA Research Institute, University of South Brittany, Vannes, France"
652,653,"Faculty of Mathematics and Physics, Charles University in Prague, Prague, Czech Republic  2  Institute of Computer Science, Academy of Sciences of the Czech Republic, Prague, Czech Republic"
653,654,"Universit t Hamburg, Vogt K lln Str  30, 22527 Hamburg, Germany"
654,655,"Databases and Distributed Systems Group  DVS , TU Darmstadt, Germany"
655,656,"Vestel Electronics, Manisa, Turkey  2  Department of Computer Science, Ozyegin University, Istanbul, Turkey"
656,657,"Johannes Kepler University Linz, Austria"
657,658,"Carnegie Mellon Software Engineering Institute, United States  2  VU University Amsterdam, Netherlands"
658,659,"Open University, Milton Keynes, United Kingdom  2  Inria Paris Rocquencourt, France"
659,660,"Dipartimento di Ingegneria Elettrica e dell Informazione, Politecnico di Bari, Via E  Orabona, 4, 70125 Bari, Italy"
660,661,"Andaluc a Tech, Universidad de M laga, Spain"
661,662,"Ptidej Team, DGIGL,  cole Polytechnique de Montr al, Canada  2  D partement d Informatique, Universit  du Qu bec   Montr al, Canada"
662,663,"CDL Flex, Institute of Software Technology and Interactive Systems, Vienna University of Technology, Favoritenstrasse 9 188, 1040 Vienna, Austria"
663,664,"Project Group Mechatronic Systems Design, Fraunhofer IPT, Zukunftsmeile 1, 33102 Paderborn, Germany  2  Univ  Nice Sophia Antipolis, I3S, UMR 7271 CNRS, Sophia Antipolis, France"
664,665,"Software Composition Group, University of Bern, 3012 Bern, Switzerland"
665,666,"Federal University of Para ba, Jo o Pessoa, PB, Brazil  2  Federal University of Rio Grande Do Norte, Natal, RN, Brazil  3  University of S o Paulo, S o Carlos, SP, Brazil"
666,667,"Dept  of Information Engineering, Computer Science and Mathematics, University of l Aquila, 67100 L Aquila, Italy"
667,668,"Software Engineering Group, Heinz Nixdorf Institute, University of Paderborn, Germany"
668,669,"Databases and Distributed Systems, TU Darmstadt, Darmstadt, Germany"
669,670,"Atmosphere and Climate Sciences Group  ACSG , Earth and Climate Science Area  ECSA , NRSC, Hyderabad, India"
670,671,"Atmospheric and Climate Sciences Group  ACSG , Earth and Climate Science Area  ECSA , NRSC, Hyderabad, India"
671,672,"ENSTA Bretagne, 2 rue Fran ois Verny, 29806 Brest Cedex 9, France  2  Universit  Bretagne Sud, Rue de Saint Maud , 56321 Lorient Cedex, France"
672,673,"Swedish Institute of Computer Science  SICS , SE 164 29 Kista, Sweden"
673,674,"Software Engineering Group, Kiel University, Germany  2  Helmholtz Research School for Ocean System Science and Technology  HOSST , GEOMAR   Helmholtz Centre for Ocean Research, Kiel, Germany"
674,675,"Utrecht University, Princetonplein 5, 3584 CC Utrecht, Netherlands"
675,676,"Software Architecture Research Group, University of Vienna, Austria"
676,677,"VTT Technical Research Centre of Finland, Kaitov yl  1, 90571 Oulu, Finland"
677,678,"Department of Computer Science, University of Illinois at Chicago, Chicago, IL, United States  2  Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, United States"
678,679,"Aselsan, MGEO Division, Etlik, 06011 Ankara, Turkey  2  Bilkent University, Computer Engineering Department, Bilkent, 06800 Ankara, Turkey"
679,680,"Institute for Information Systems and New Media, Vienna University of Economics and Business  WU Vienna , Welthandelsplatz 1, 1020 Vienna, Austria"
680,681,"Research Laboratory ReDCAD, FSEGS, University of Sfax, Tunisia  2  Research Laboratory ReDCAD, ISIMS, University of Sfax, Tunisia  3  LAAS CNRS, Univ  de Toulouse, France"
681,682,"MilSOFT Software Technologies, Ankara, Turkey  2  ASELSAN, Ankara, Turkey  3  Bilkent University, Dept  of Computer Engineering, Ankara, Turkey"
682,683,"Information and Computing Sciences, Utrecht University, Princetonplein 5, 3584 CC Utrecht, Netherlands  2  Center of Informatics, Federal University of Pernambuco, Recife, Brazil"
683,684,"University of Groningen, Groningen, Netherlands  2  University of Canterbury, Christchurch, New Zealand"
684,685,"LIUPPA, University of Pau, BP1155, 640014 Pau, France  2  LIUPPA, University of Pau, BP 201, 40004 Mont de Marsan, France  3  CNRS IRIT, Toulouse University, F 31062 Toulouse, France"
685,686,"Center of Informatics, Federal University of Pernambuco, Recife, Brazil  2  Chalmers University Technology, Gothenburg, Sweden  3  SINTEF ICT, Norway  4  Mannheim University of Applied Sciences, Mannheim, Germany  5  Fraunhofer Institute for Experimental Software Engineering  IESE , Kaiserslautern, Germany  6  Software Composition Group, University of Berne, Berne, Switzerland"
686,687,"Federal University of Goi s, Go nia, Brazil  2  University of S o Paulo   USP, S o Carlos, Brazil  3  IRISA, Universit  de Bretagne Sud  UBS , Vannes, France"
687,688,"Software Composition Group, University of Bern, Switzerland"
688,689,"Norwegian Computing Center, Blindern, NO 0314 Oslo, Norway  2  Point Transaction Systems AS, Pb 73  kern,  stre Aker vei 24, N 0508 Oslo, Norway  3  University of Ljubljana, Trzaka c  25, 1000 Ljubljana, Slovenia"
689,690,"Software Technology Group, Technische Universit t Dresden, Germany"
690,691,"Mobile Communications Research Group, Center for Communication System Research, University of Surrey, Guildford, GU2 7XH, United Kingdom  2  2B Rigel House, Adastral Park, Martlesham Heaty, Ipswich, IPS 3RE, United Kingdom"
691,692,"Mobile Commun  Res  Group, Surrey Univ , Guildford, United Kingdom"
692,693,"sd m Res , Munich, Germany"
693,694,"Nat  ICT Australia, Sydney, NSW, Australia"
694,695,"Dept  of Inf  Technol , Sofia Univ , Sofia, Bulgaria"
695,696,"Dept  of Math    Comput  Sci , Eindhoven Univ  of Technol , Eindhoven, Netherlands"
696,697,"LSR, IMAG, Grenoble, France"
697,698,"Software Eng  Group, Oldenburg Univ , Oldenburg, Germany"
698,699,"Dept  of Software Eng , Charles Univ , Prague, Prague, Czech Republic"
699,700,"4Soft GmbH, Munich, Germany"
700,701,"Dept  of Comput  Sci    Eng , Southeast Univ , Nanjing, Nanjing, China"
701,702,"Fac  of Inf    Commun  Technol , Swinburne Univ  of Technol , Hawthorn, Vic , Australia"
702,703,"Dept  of Software Eng , Erlangen Nurnberg Univ , Erlangen, Germany"
703,704,"Inst  fur Softwaretech    Theor  Informa , Tech  Univ  Berlin, Berlin, Germany"
704,705,"Dept  of Comput  Sci    Electron , Malardalen Univ , Vasteras, Sweden"
705,706,"Istituto di Scienza e Tecnologie dell Informazione, CNR, Pisa, Italy"
706,707,"Dipt  di Inf , Tor Vergata Univ , Rome, Italy"
707,708,"Dept  de Inf , FCT UNL, Lisbon, Portugal"
708,709,"Distrinet, KU Leuven, Belgium"
709,710,"Dept  de Inf , Univ  Tecnica Federico Santa Maria, Valparaiso, Chile"
710,711,"Dipt  di Inf , Univ  di L Aquila, L Aquila, Italy"
711,712,"Ist  di Sci  e Tecnol  dell Inf , Pisa, Italy"
712,713,"Karlsruhe Univ , Karlsruhe, Germany"
713,714,"Tufts Univ , Boston, MA, United States"
714,715,"Tech  Univ  of Braunschweig, Braunschweig, Germany"
715,716,"Technical University of Braunschweig, 38106 Braunschweig, Germany"
716,717,"King s College London, Strand, London, WC2R2LS, United Kingdom"
717,718,"Istituto di Scienza e Tecnologie dell Informazione A  Faedo  ISTI CNR , Area Della Ricerca CNR di Pisa, 56100 Pisa, Italy  2  University of L Aquila, Computer Science Department, Via Vetoio 1, 67010 L Aquila, Italy  3  IMT Graduate School, Via San Micheletto, 3, 55100 Lucca, Italy"
718,719,"Department of Computer Science, University of York, York YO10 5DD, United Kingdom"
719,720,"Department of Computer Science, University of Aarhus, Aabogade 34, 8200 Aarhus M, Sweden  2  Department of Computer Science, Lund University, Ole R mers v g 3, 223 63 Lund, Sweden  3  PalCom Project"
720,721,"National ICT Australia  NICTA , School of Computer Science and Engineering, University of New South Wales, Australia  2  Software Engineering Institute, United States  3  Engineering Faculty, University of Technology Sydney"
721,722,"Distrinet, KULeuven, Celestijnenlaan 200A, Leuven, Belgium"
722,723,"Universidad T cnica Federico Santa Mar a, Departamento de Inform tica, Avenida Espa a 1680, Valpara so, Chile  2  Universidad Diego Portales, Escuela de Ingenier a Inform tica, Av  Ej rcito 441, Santiago, Chile"
723,724,"Dipartimento di Informatica, Universit  di L Aquila, L Aquila, Italy  2  Dipartimento di Elettronica e Informazione, Politecnico di Milano, Milano, Italy"
724,725,"University of British Columbia, Vancouver, BC, Canada  2  Vrije Universiteit, Amsterdam, Netherlands"
725,726,"School of Information Technology and Electrical Engineering, ARC Centre for Complex Systems, University of Queensland, St Lucia, QLD 4072, Australia"
726,727,"Microsoft Res , Redmond, WA, United States"
727,728,"Hamburg Univ , Hamburg, Germany"
728,729,"Software   Appl  Technol  Lab , Nokia Res  Center, Helsinki, Finland"
729,730,"Grad  Sch  Trustsoft, Oldenburg Univ , Oldenburg, Germany"
730,731,"Dept  of Comput  Sci , York Univ , York, United Kingdom"
731,732,"Sch  of Inf  Technol    Electr  Eng , Queensland Univ , Brisbane, Qld , Australia"
732,733,"King s Coll  London, London, United Kingdom"
733,734,"King s College London, Strand, London WC2R2LS, United Kingdom"
734,735,"Software Engineering Institute, 4500 Fifth Av , Pittsburgh, PA 15213 3890, United States  2  ISISTAN Research Institute, Facultad de Cs  Exactas, Pje  Arroyo Seco   Campus Universitario,  7000  Tandil, Buenos Aires, Argentina  3  CONICET, Argentina"
735,736,"Lero, University of Limerick, Ireland  2  Software Engineering Institute, Carnegie Mellon University, United States  3  Pacific Northwest National Laboratory, United States"
736,737,"VU University Amsterdam, Netherlands  2  University of Groningen, Netherlands"
737,738,"Software Systems Process Informatics Group, Technical University of Ilmenau, Germany"
738,739,"IBM Research GmbH, Zurich Research Laboratory, S umerstrasse 4, R schlikon 8803, Switzerland  2  Institute of Architecture of Application Systems, Universit t Stuttgart, Universit tsstrae 38, Stuttgart 70569, Germany"
739,740,"Graduate School Trustsoft, University of Oldenburg, Germany  2  Department of Software Design and Quality, University of Karlsruhe, Germany"
740,741,"LogicaCMG, P O  Box 159, Amstelveen 1180 AD, Netherlands  2  LogicaCMG, Stephenson House, 75 Hampstead Road, London NW1 2PL, United Kingdom  3  Eindhoven Univ  of Technol , P O  Box 513, Eindhoven 5600 MB, Netherlands"
741,742,"Dept  of Systems and Computer Engineering, Carleton University, Ottawa, Canada"
742,743,"Computer Science and Software Engineering Department, Seattle University, Seattle, WA 98122, United States  2  Computer Science Department, University of Southern California, Los Angeles, CA 90089, United States  3  EE Systems Department, University of Southern California, IMSC, Los Angeles, CA 90089, United States"
743,744,"INFN Sezione di Padova, via Marzolo 8, Padova 35131, Italy  2  Dip  di Elettronica e Informazione, Politecnico di Milano, via Ponzio 34 5, Milano 20133, Italy"
744,745,National ICT Australia
745,746,"TU Clausthal  2  Univ  Karlsruhe  TH    FZI  3  Politecnico Milano  4  Charles University, Prague"
746,747,"Dipartimento di Informatica, Universit  dell Aquila, Via Vetoio, 67010 Coppito  AQ , Italy  2  TechnoLabs S p A , S S  17 Localit  Boschetto, 67100 L Aquila  AQ , Italy  3  Accenture S p A , Largo Donegani 2, 20121 Milano, Italy"
747,748,"Dipartimento di Elettronica e Informazione, Politecnico di Milano, Piazza Leonardo da Vinci 32, 20133 Milano, Italy"
748,749,"Software Engineering Institute, Carnegie Mellon University, 4500 Fifth Avenue, Pittsburgh, PA 15213 2612, United States"
749,750,"Department of Mathematics and Computing Science, University of Groningen, P O  Box 800, 9700AV Groningen, Netherlands  2  ASML, DE SSD, Litho Systems Architecture, 5504DR Veldhoven, Netherlands  3  Previously Employed by ASTRON, P O  Box 2, 7990AA Dwingeloo, Netherlands"
750,751,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, United States"
751,752,"DeepSe Group Dipartimento di Elettronica e Informazione, Politecnico di Milano, Piazza Leonardo Da Vinci, 32, 20133 Milano, Italy"
752,753,"Universit  Lille 1, LIFL, INRIA, 40, avenue Halley, 59650 Villeneuve d Ascq, France"
753,754,"INRIA Lille, Nord Europe, UMR 8022, France  2  Distributed Systems Research Group, Charles University in Prague, Czech Republic  3  Institute of Computer Science, Academy of Sciences of the Czech Republic"
754,755,"Institut TELECOM, TELECOM Bretagne, Technopole Brest Iroise, CS 83818, 29238 Brest Cedex 3, France"
755,756,"Capgemini, Global Financial Services, Architecture and Governance Improvement, Papendorpseweg 100, 3528 BJ Utrecht, Netherlands  2  Department of Computer Science, VU University, De Boelelaan 1081a, 1081 HV Amsterdam, Netherlands"
756,757,"Sdandm AG, Carl Wery Strae 42, 81739 M nchen, Germany  2  Brandenburg University of Technology, Postbox 101344, 03013 Cottbus, Germany  3  University of Paderborn, S lab, Warburger Str  100, 33098 Paderborn, Germany"
757,758,"National ICT Australia, Australia  2  Lero, Irish Software Engineering Centre, University of Limerick, Ireland  3  Pacific Northwest National Laboratory, United States"
758,759,"Dept  of Syst    Comput  Eng , Carleton Univ , Ottawa, ON, Canada"
759,760,"INFN Sezione di Padova, Padova, Italy  2  Dip  di Elettron  e Inf , Politec  di Milano, Milan, Italy"
760,761,"Software Syst  Process Inf  Group Tech , Univ  of Ilmenau, Ilmenau, Germany"
761,762,"Comput  Sci    Software Eng  Dept , Seattle Univ , Seattle, WA, United States  2  Comput  Sci  Dept , Univ  of Southern California, Los Angeles, CA, United States  3  EE Syst  Dept , Univ  of Southern California, Los Angeles, CA, United States"
762,763,"VU Univ  Amsterdam, Amsterdam, Netherlands  2  Univ  of Groningen, Groningen, Netherlands"
763,764,"Syst  Eng    Comput  Sci  Program, Fed  Univ  of Rio de Janeiro, Rio de Janeiro, Brazil"
764,765,"Dept  of Comput  Sci , VU Univ , Amsterdam, Netherlands"
765,766,"Univ  of Limerick, Limerick, Ireland  2  Software Eng  Inst , Carnegie Mellon Univ , Pittsburgh, PA, United States  3  Pacific Northwest Nat  Lab , Richland, WA, United States"
766,767,"LogicaCMG, Amstelveen, Netherlands  2  LogicaCMG, London, United Kingdom  3  Eindhoven Univ  of Technol , Eindhoven, Netherlands"
767,768,"Software Eng  Inst , Pittsburgh, PA, United States  2  ISISTAN Res  Inst , UNICEN Univ , Buenos Aires, Argentina"
768,769,"Zurich Res  Lab , IBM Res  GmbH, Ruschlikon, Switzerland  2  Inst  of Archit  of Applic  Syst , Univ  Stuttgart, Stuttgart, Germany"
769,770,"Grad  Sch  Trustsoft, Univ  of Oldenburg, Oldenburg, Germany"
770,771,"INRIA Lille, Project ADAM USTL LIFL CNRS UMR 8022, Lille, France"
771,772,"sd m AG, Munich, Germany"
772,773,"Capgemini  Global Financial Services, Archit    Governance Improvement, Utrecht, Netherlands"
773,774,"Dipt  di Inf , Univ  del Aquila, Coppito, Italy"
774,775,"DeepSE Group Dipt  di Elettron  e Inf , Politec  di Milano, Milan, Italy"
775,776,"Swinburne Univ  of Technol , Melbourne, VIC, Australia"
776,777,"Software Eng  Inst , Carnegie Mellon Univ , Pittsburgh, PA, United States"
777,778,"Dipt  di Elettron  e Inf , Politec  di Milano, Milano, Italy"
778,779,"INRIA 40, LIFL CNRS UMR 8022   INRIA 40, Villeneuve d Ascq, France"
779,780,"Inst  TELECOM, TELECOM Bretagne, Brest, France"
780,781,"Dept  of Math    Comput  Sci , Groningen Univ , Groningen, Netherlands"
781,782,"Software Design and Quality Group, Universit t Karlsruhe  TH , Germany  2  Software Engineering for Business Information Systems, Technische Universit t M nchen, Germany"
782,783,"Universit  Lille 1, LIFL CNRS UMR 8022, INRIA, Villeneuve d Ascq 59650, France"
783,784,"L L Bean, Inc , Freeport, ME, United States  2  Lattix, Inc , Andover, MA, United States  3  Tufts University, Medford, MA, United States"
784,785,"ISIS, Dept  of EECS, Vanderbilt University, Nashville, TN, United States"
785,786,"ABB Corporate Research, Industrial Software Systems, Wallstadter Str  59, Ladenburg 68526, Germany"
786,787,"University of Southern California, Los Angeles, CA, United States"
787,788,"Politecnico di Milano, DEI, Via Ponzio 34 5, Milan I 20133, Italy"
788,789,"School of IDE, M lardalen University, Box 883, V ster s 72123, Sweden  2  Faculty of ICT, Swinburne University of Technology, Hawthorn VIC 3122, Australia"
789,790,"Logica, P O  Box 159, 1180 AD Amstelveen, Netherlands  2  VU University, Amsterdam, Netherlands"
790,791,"Argonne National Laboratory, Argonne, IL, United States  2  Sandia National Laboratories, Livermore, CA, United States  3  Ames Laboratory, Ames, IA, United States  4  University of Oregon, Eugene, OR, United States  5  Ochanomizu University, Japan"
791,792,"Software Technology Group, V xj  University, Sweden  2  Embedded Control Systems, Royal Institute of Technology, Sweden"
792,793,"Department of Computer Science, King s College London Strand, London WC2R 2LS, United Kingdom"
793,794,"SAP Research, CEC Karlsruhe, Germany  2  TU Darmstadt, Germany  3  Karlsruhe Institute of Technology  KIT , Germany"
794,795,"FZI Karlsruhe, Haid und Neu Str  10 14, 76131 Karlsruhe, Germany  2  ABB Corporate Research, Wallstadter Str  59, 68526 Ladenburg, Germany  3  Masaryk University, Botanicka 68a, 60200 Brno, Czech Republic"
795,796,"Alkante SAS, Rennes, France  2  IRISA Triskell, Campus Universitaire de Beaulieu, Rennes, France  3  Valoria, Universit  de Bretagne Sud, Vannes, France"
796,797,"Faculty of ICT, Swinburne University of Technology, Hawthorn, VIC 3122, Australia  2  Faculty of Informatics, Masaryk University, 60200 Brno, Czech Republic"
797,798,"Key Laboratory of High Confidence Software Technologies, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, China"
798,799,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Deep SE Group, Via Golgi 42, 20133 Milano, Italy"
799,800,"Karlsruhe Institute of Technology, Karlsruhe, Germany  2  Politecnico di Milano, Dipartimento di Elettronica e Informazione, Milano, Italy  3  ABB Corporate Research, Ladenburg, Germany"
800,801,"Departmet for Software Design and Quality, Universit t Karlsruhe  TH , 76131 Karlsruhe, Germany  2  FZI Forschungszentrum Informatik, 76131 Karlsruhe, Germany"
801,802,"Department of Distributed and Dependable Systems, Faculty of Mathematics and Physics, Charles University, Malostransk  n m st  25, 118 00 Prague, Czech Republic  2  Institute of Computer Science, Academy of Sciences of the Czech Republic, Pod Vod renskou vez  2, 182 07 Prague, Czech Republic"
802,803,"Massey University, School of Engineering and Advanced Technology, Palmerston North, New Zealand  2  Department of Computer Science, University of Auckland, Auckland, New Zealand"
803,804,"Component and Service Engineering Group, Business Informatics and Systems Engineering Department, University of Augsburg, Universitaetsstrasse 16, 86159 Augsburg, Germany"
804,805,"Imperial Coll  London, London, United Kingdom"
805,806,"FZI Research Center for Information Technology, Karlsruhe, Germany  2  Karlsruhe Institute of Technology, Karlsruhe, Germany"
806,807,"Research Center for Information Technology  FZI , Karlsruhe, Germany  2  Masaryk University, Brno, Czech Republic  3  Industrial Software Systems, ABB Corporate Research, Ladenburg, Germany  4  Karlsruhe Institute of Technology  KIT , Karlsruhe, Germany"
807,808,"Dpto  de Inform tica e Ingenier a de Sistemas, Universidad de Zaragoza, Zaragoza, Spain  2  Politecnico di Milano, Dipartimento di Elettronica e Informazione, Milano, Italy"
808,809,"Dpto  de Inform tica e Ingenier a de Sistemas, Universidad de Zaragoza, Zaragoza, Spain  2  Dip  di Elettronica e Informazione, Politecnico di Milano, Milano, Italy"
809,810,"Institute for Information Processing Technologies  ITIV , Karlsruhe Institute of Technology  KIT , Vincenz Prienitz Strae 1, Karlsruhe, Germany  2  FZI Forschungszentrum Informatik, Haid und Neu Strae 10 14, Karlsruhe, Germany"
810,811,"Software Engineering  SE , IT Research Center FZI, 76131 Karlsruhe, Germany"
811,812,"School of Computer Science and Information Technology, RMIT University, Melbourne, VIC, Australia"
812,813,"University of Pisa, IIT CNR, Pisa, Italy  2  IIT CNR, Pisa, Italy"
813,814,"School of Computer Science and IT, RMIT University, Melbourne, VIC, Australia"
814,815,"Industrial Software Systems, ABB Corporate Research, Ladenburg, Germany"
815,816,"Federal University of Pernambuco, P O  Box 7851, 50732 970 Recife   PE, Brazil  2  Federal University of Bahia and RiSE, Campus de Ondina, Av  Adhemar de Barros, S N, 40170 110 Salvador   BA, Brazil"
816,817,"Department of Systems and Computer Engineering, Carleton University, Ottawa, ON K1S 5B6, Canada  2  GTS Architecture and Technical Solution Design, IBM, Durham, NC 27703, United States"
817,818,"Dept  of EECS, Vanderbilt University, Nashville, TN 37235, United States  2  Dept  of CS, University of Alabama, Tuscaloosa, AL 35487, United States"
818,819,"Karlsruhe Institute of Technology, Karlsruhe, Germany  2  ABB Corporate Research, Ladenburg, Germany"
819,820,"School of Computing, Queen s University, Kingston, ON, Canada"
820,821,"Department of Computer Science, North Dakota State University, Fargo, ND, United States  2  National Center for the Protection of the Financial Infrastructure, Dakota State University, Madison, SD, United States"
821,822,"Heinz Nixdorf Institute, Department of Computer Science, University of Paderborn, Paderborn, Germany"
822,823,"University of Kaiserslautern, AG Software Engineering  Dependability, 67653 Kaiserslautern, Germany"
823,824,"Faculty of Information and Communication Technologies, Swinburne University of Technology, Hawthorn, VIC 3122, Australia  2  Faculty of Computer Science, Center for Mathematical and Computational Modelling  CM , University of Kaiserslautern, D 67653, Kaiserslautern, Germany"
824,825,"Institute of Software, Chinese Academy of Sciences, Graduate University of Chinese Academy of Sciences, Beijing, China  2  Institute of Software, Chinese Academy of Sciences, Beijing, China"
825,826,"Fraunhofer IESE, Fraunhofer Platz 1, 67663 Kaiserslautern, Germany  2  Karlsruhe Institute of Technology  KIT , Am Fasanengarten 5, 76131 Karlsruhe, Germany"
826,827,"Karlsruhe Institute of Technology, Am Fasanengarten 5, Karlsruhe, Germany"
827,828,"SAP AG, 69190 Walldorf, Germany  2  Karlsruhe Institute of Technology, 76131 Karlsruhe, Germany"
828,829,"Eindhoven University of Technology, 5612 AZ Eindhoven, Netherlands  2  DAF Trucks NV, P O  Box 90065, 5600 PT Eindhoven, Netherlands"
829,830,"Universit  degli Studi dell Aquila, 67100 L Aquila, Italy"
830,831,"Dipartimento di Informatica, Universit  degli Studi dell Aquila, Via Vetoio, Coppito, 67010, L Aquila, Italy"
831,832,"Paluno   The Ruhr Institute for Software Technology, University of Duisburg, Essen, Germany"
832,833,"FZI Forschungszentrum Informatik, Haid und Neu Str  10 14, 76131 Karlsruhe, Germany"
833,834,"Software Architecture Group, Faculty of Computer Science, University of Vienna, Austria"
834,835,"University of Trento, Italy"
835,836,"Lero The Irish Software Engineering Research Centre, University of Limerick, Limerick, Ireland"
836,837,"Department of Computer Science, Wayne State University, United States"
837,838,"Chalmers University of Technology Software, Engineering Div , Dept  of Computer Science and Engineering, SE 412 96 G teborg, Sweden"
838,839,"Department of Computer Science, University of Bologna, Mura A  Zamboni 7, I 40126 Bologna, Italy"
839,840,"NICTA ANU, Canberra Research Laboratory, 7A London Circuit, Canberra, Australia"
840,841,"Institute for Software Research, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213, United States"
841,842,"Software Engineering  SE , Research Center for Information Technology, FZI 76131 Karlsruhe, Germany  2  Software Design and Quality  SDQ , Karlsruhe Institute of Technology, KIT 76131 Karlsruhe, Germany"
