,paperID,keyword
10190,572, u'Managing quality'
10191,572, u'Evolution'
10192,572, u'Optical Communication'
10193,572, u'System evolution'
10194,572, u'Business Process'
10195,572, u'Radio and Television'
10196,572, u'Telephone Systems and Related Technologies  Line Communications'
10197,572, u'Mathematics'
10198,572, u'Causal model'
10199,572, u'Computer Software'
10200,573,u'Software intensive systems'
10201,573, u'Traceability'
10202,573, u'Software development process'
10203,573, u'Software design'
10204,573, u'Position papers'
10205,573, u'Dependencies'
10206,573, u'Computer Programming'
10207,573, u'Consistency'
10208,573, u'View-based'
10209,574,u'Software development'
10210,574, u'Crosscutting concern'
10211,574, u'Abstraction level'
10212,574, u'Embedded software'
10213,574, u'Abstracting'
10214,574, u'Data Handling and Applications'
10215,574, u'Cross-cutting concerns in software'
10216,574, u'Architectural description languages'
10217,574, u'Systems complexity'
10218,574, u'Scalability'
10219,574, u'Software design'
10220,574, u'Aspect-oriented ADL'
10221,574, u'User requirements'
10222,574, u'Aspect oriented software development'
10223,574, u'Model complexes'
10224,574, u'Computer systems programming'
10225,574, u'High level languages'
10226,574, u'Embedded systems'
10227,574, u'Aspect-oriented concept'
10228,574, u'Information Sources and Analysis'
10229,574, u'Computer Software'
10230,575,u'High costs'
10231,575, u'Computer Software'
10232,575, u'Scenario analysis'
10233,575, u'Cost and Value Engineering  Industrial Economics'
10234,575, u'Sustainable development'
10235,575, u'Maintenance cost'
10236,575, u'Data Handling and Applications'
10237,575, u'Industrial Economics'
10238,575, u'Evaluation and improvement'
10239,575, u'Cost benefit analysis'
10240,575, u'Long lifetime'
10241,575, u'Maintenance'
10242,575, u'Maintainability'
10243,575, u'Modifiability'
10244,575, u'Industrial software'
10245,575, u'Computer software'
10246,576,u'High costs'
10247,576, u'Computer Software'
10248,576, u'Scenario analysis'
10249,576, u'Cost and Value Engineering  Industrial Economics'
10250,576, u'Sustainable development'
10251,576, u'Maintenance cost'
10252,576, u'Data Handling and Applications'
10253,576, u'Industrial Economics'
10254,576, u'Evaluation and improvement'
10255,576, u'Cost benefit analysis'
10256,576, u'Long lifetime'
10257,576, u'Maintenance'
10258,576, u'Maintainability'
10259,576, u'Modifiability'
10260,576, u'Industrial software'
10261,576, u'Computer software'
10262,577,u'Visualization'
10263,577, u'Contour followers'
10264,577, u'Machine design'
10265,577, u'CASE tools'
10266,577, u'Model driven development'
10267,577, u'UML'
10268,577, u'Visual appearance'
10269,577, u'Engineering Graphics'
10270,577, u'Interface development'
10271,577, u'Graphical user interfaces'
10272,577, u'Technical presentations'
10273,577, u'Integrated control'
10274,577, u'Strength of Building Materials  Test Equipment and Methods'
10275,577, u'Software developer'
10276,577, u'User interface prototypes'
10277,577, u'WED'
10278,577, u'Computer Peripheral Equipment'
10279,577, u'GUI design'
10280,577, u'Mechanical Design'
10281,577, u'General'
10282,577, u'Interaction design'
10283,577, u'Control Systems'
10284,577, u'Strength of Building Materials  Mechanical Properties'
10285,577, u'Machine Tools'
10286,577, u'Information Dissemination'
10287,577, u'Graphic designers'
10288,577, u'Phase interfaces'
10289,577, u'Computer Programming'
10290,577, u'UI specification'
10291,577, u'Integrated approach'
10292,577, u'State machine'
10293,577, u'User groups'
10294,577, u'Stress intensity factors'
10295,577, u'Paper based methods'
10296,577, u'Physical Chemistry'
10297,578,u'Software design'
10298,578, u'Computer Applications'
10299,578, u'Information Retrieval and Use'
10300,578, u'Information use'
10301,578, u'Systematic use'
10302,578, u'Computer Programming'
10303,578, u'Problem solving'
10304,578, u'Design rationale'
10305,578, u'Artificial Intelligence'
10306,578, u'Program documentation'
10307,579,u'Systems and software'
10308,579, u'evolution'
10309,579, u'Embedded software'
10310,579, u'Cost and Value Engineering  Industrial Economics'
10311,579, u'Data Handling and Applications'
10312,579, u'Information Dissemination'
10313,579, u'Legacy systems'
10314,579, u'Industry'
10315,579, u'Process maturity'
10316,579, u'Industrial case study'
10317,579, u'Industrial Engineering and Management'
10318,579, u'Technical presentations'
10319,579, u'Product-lines'
10320,579, u'Capability maturity model integration'
10321,579, u'Production Planning and Control  Manufacturing'
10322,579, u'System products'
10323,579, u'Software architecture'
10324,579, u'Maturity model'
10325,579, u'Computer Software'
10326,580,u'Computer Programming Languages'
10327,580, u'Industrial Engineering'
10328,580, u'Computer Applications'
10329,580, u'Automata Theory'
10330,580, u'Includes Formal Logic'
10331,580, u'UML profiles'
10332,580, u'Mathematical models'
10333,580, u'Industrial engineering'
10334,580, u'Context sensitive grammars'
10335,580, u'Programming Theory'
10336,580, u'Switching Theory'
10337,580, u'Computer architectural concepts'
10338,580, u'Unified Modeling Language'
10339,580, u'Formal languages'
10340,580, u'Computer aided design'
10341,580, u'Industrial processes'
10342,580, u'Mathematics'
10343,580, u'Computer Programming'
10344,580, u'Computer Theory'
10345,581,u'Traceability'
10346,581, u'Specification languages'
10347,581, u'Computer Programming Languages'
10348,581, u'Requirements engineering'
10349,581, u'Proto-architecture'
10350,581, u'Computer Programming'
10351,581, u'Software prototyping'
10352,581, u'Computer aided software engineering'
10353,581, u'Computer Applications'
10354,582,u'Traceability'
10355,582, u'Specification languages'
10356,582, u'Computer Programming Languages'
10357,582, u'Requirements engineering'
10358,582, u'Proto-architecture'
10359,582, u'Computer Programming'
10360,582, u'Software prototyping'
10361,582, u'Computer aided software engineering'
10362,582, u'Computer Applications'
10363,583,u'Software engineering techniques'
10364,583, u'software architecture'
10365,583, u'proto-architectures automatic generation'
10366,583, u'MORPHEUS'
10367,584,u'Software engineering techniques'
10368,584, u'software architecture'
10369,584, u'proto-architectures automatic generation'
10370,584, u'MORPHEUS'
10371,585,u'Exploratory studies'
10372,585, u'Cost and Value Engineering  Industrial Economics'
10373,585, u'variability'
10374,585, u'Software architecture'
10375,585, u'Industry'
10376,585, u'Data Handling and Applications'
10377,585, u'Software systems'
10378,585, u'Industrial Engineering and Management'
10379,585, u'Enterprise software'
10380,585, u'viewpoints'
10381,585, u'Business units'
10382,585, u'E-government systems'
10383,585, u'Production Planning and Control  Manufacturing'
10384,585, u'Architecture designs'
10385,585, u'Computer Software'
10386,586,u'Exploratory studies'
10387,586, u'Cost and Value Engineering  Industrial Economics'
10388,586, u'variability'
10389,586, u'Software architecture'
10390,586, u'Industry'
10391,586, u'Data Handling and Applications'
10392,586, u'Software systems'
10393,586, u'Industrial Engineering and Management'
10394,586, u'Enterprise software'
10395,586, u'viewpoints'
10396,586, u'Business units'
10397,586, u'E-government systems'
10398,586, u'Production Planning and Control  Manufacturing'
10399,586, u'Architecture designs'
10400,586, u'Computer Software'
10401,587,u'Geographically distributed'
10402,587, u'Societies and institutions'
10403,587, u'Computer Applications'
10404,587, u'Computer Programming'
10405,587, u'Societies and Institutions'
10406,587, u'Collaborative applications'
10407,587, u'Computer supported cooperative work'
10408,588,u'Geographically distributed'
10409,588, u'Societies and institutions'
10410,588, u'Computer Applications'
10411,588, u'Computer Programming'
10412,588, u'Societies and Institutions'
10413,588, u'Collaborative applications'
10414,588, u'Computer supported cooperative work'
10415,589,u'groupware'
10416,589, u'adaptable collaborative applications'
10417,589, u'collaborative applications development'
10418,589, u'SOA-based architecture'
10419,589, u'Groupware'
10420,589, u'supporting groupwork development'
10421,589, u'adaptation process'
10422,590,u'groupware'
10423,590, u'adaptable collaborative applications'
10424,590, u'collaborative applications development'
10425,590, u'SOA-based architecture'
10426,590, u'Groupware'
10427,590, u'supporting groupwork development'
10428,590, u'adaptation process'
10429,591,u'Systems Science'
10430,591, u'Monitoring approach'
10431,591, u'Industrial Engineering and Management'
10432,591, u'Performance and scalabilities'
10433,591, u'Software architecture'
10434,591, u'Industrial Engineering'
10435,591, u'Electric Networks'
10436,591, u'Network components'
10437,591, u'framework'
10438,591, u'Heterogeneous systems'
10439,591, u'Metallurgical plants'
10440,591, u'System-of-systems architecture'
10441,591, u'Runtime Monitoring'
10442,591, u'performance'
10443,591, u'Industrial plants'
10444,591, u'Computer Programming'
10445,592,u'Domain elements'
10446,592, u'Uniform framework'
10447,592, u'Information Sources and Analysis'
10448,592, u'Abstracting'
10449,592, u'Data Handling and Applications'
10450,592, u'Model-driven'
10451,592, u'Mapping'
10452,592, u'Application domains'
10453,592, u'Computer Software'
10454,592, u'Information Science'
10455,592, u'Problem domain'
10456,592, u'Transformation process'
10457,592, u'Engineering Graphics'
10458,592, u'Ontological analysis'
10459,592, u'Ontology'
10460,592, u'Architectural descriptions'
10461,592, u'Architecture description'
10462,593,u'architectural abstractions'
10463,593, u'BWW'
10464,593, u'reference ontology'
10465,593, u'ontologies (artificial intelligence)'
10466,593, u'Knowledge engineering techniques'
10467,593, u'architectural descriptions'
10468,593, u'ontological analysis'
10469,593, u'Bunge-Wand-Weber'
10470,594,u'Electrochemical surface area'
10471,594, u'Chemical Plants and Equipment'
10472,594, u'Electrochemical electrodes'
10473,594, u'Conventional methods'
10474,594, u'Polymer electrolyte membrane fuel cell (PEMFCs)'
10475,594, u'Galvanostatic measurement'
10476,594, u'Potentiostatic control'
10477,594, u'Galvanostatic techniques'
10478,594, u'PEMFC stack'
10479,594, u'Fuel Cells'
10480,594, u'Fuel cell electrodes'
10481,594, u'Fuel cells'
10482,595,u'Electrochemical surface area'
10483,595, u'Electric Components'
10484,595, u'Electrochemical electrodes'
10485,595, u'Polymer membrane electrodes'
10486,595, u'Polyelectrolytes'
10487,595, u'Electrodes'
10488,595, u'Polymer electrolyte membrane fuel cell (PEMFCs)'
10489,595, u'Galvanostatic measurement'
10490,595, u'Chemical Plants and Equipment'
10491,595, u'Potentiostatic control'
10492,595, u'Adsorption'
10493,595, u'Organic Polymers'
10494,595, u'Galvanostatic techniques'
10495,595, u'Fuel Cells'
10496,595, u'Conventional methods'
10497,595, u'PEMFC stack'
10498,595, u'Fuel cell electrodes'
10499,595, u'Fuel cells'
10500,595, u'Chemical Operations'
10501,596,u'Chemical Operations'
10502,596, u'Water resources'
10503,596, u'Organic Compounds'
10504,596, u'Environmental engineering'
10505,596, u'Seine Estuary'
10506,596, u'Atmospheric compartment'
10507,596, u'Environmental Engineering'
10508,596, u'Waterways'
10509,596, u'Runoff'
10510,596, u'Deposition'
10511,596, u'Estuaries'
10512,596, u'Surface Water'
10513,596, u'Mass Transfer'
10514,596, u'Atmospheric deposition'
10515,596, u'Mass transfer'
10516,596, u'Water Resources'
10517,596, u'Flood Control'
10518,597,u'Chemical Operations'
10519,597, u'Water resources'
10520,597, u'Organic Compounds'
10521,597, u'Environmental engineering'
10522,597, u'Seine Estuary'
10523,597, u'Atmospheric compartment'
10524,597, u'Environmental Engineering'
10525,597, u'Waterways'
10526,597, u'Runoff'
10527,597, u'Deposition'
10528,597, u'Estuaries'
10529,597, u'Surface Water'
10530,597, u'Mass Transfer'
10531,597, u'Atmospheric deposition'
10532,597, u'Mass transfer'
10533,597, u'Water Resources'
10534,597, u'Flood Control'
10535,598,u'Low-level measurements'
10536,598, u'Computer Programming'
10537,598, u'Security metrics'
10538,598, u'Software architecture'
10539,598, u'Fluid Flow'
10540,598, u'Runtimes'
10541,598, u'General'
10542,598, u'Situation awareness'
10543,598, u'Flow visualization'
10544,598, u'Mechanical Variables Measurements'
10545,598, u'Cyber security'
10546,598, u'Level measurement'
10547,598, u'Security incident'
10548,598, u'Security level'
10549,598, u'Engineering Graphics'
10550,599,u'Wireless transmissions'
10551,599, u'Media transmission'
10552,599, u'Error correction coding'
10553,599, u'Low overhead'
10554,599, u'Media content'
10555,599, u'Optics and Optical Devices'
10556,599, u'Data Handling and Applications'
10557,599, u'Stream authentication'
10558,599, u'Consultative committee for space data systems'
10559,599, u'Light'
10560,599, u'Joint coding'
10561,599, u'Optimization Techniques'
10562,599, u'Computer Software'
10563,599, u'Image coding'
10564,599, u'Graph-based'
10565,599, u'Optimization'
10566,599, u'Image data compression'
10567,599, u'Image compression'
10568,599, u'Media security'
10569,599, u'Media streaming'
10570,599, u'Secure transcoding'
10571,599, u'Intelligent computing'
10572,599, u'Electronic document identification systems'
10573,599, u'Lossy media'
10574,599, u'Transcoding'
10575,599, u'Media streams'
10576,600,u'Transcoding'
10577,600, u'Media quality'
10578,600, u'Media streaming'
10579,600, u'Computer Applications'
10580,600, u'Image coding'
10581,600, u'Heterogeneous networks'
10582,600, u'Stream authentication'
10583,600, u'Consultative committee for space data systems'
10584,600, u'Data Handling and Applications'
10585,600, u'Rate-distortion optimization'
10586,600, u'Efficient authentication'
10587,600, u'Optics and Optical Devices'
10588,600, u'Heterogeneous wireless network'
10589,600, u'Electronic document identification systems'
10590,600, u'Digital Computers and Systems'
10591,600, u'Light'
10592,600, u'Error correction coding'
10593,600, u'Wireless networks'
10594,600, u'Computer Software'
10595,601,u'Telecommunication  Radar'
10596,601, u'Automated reasoning'
10597,601, u'Optical Communication'
10598,601, u'Includes Formal Logic'
10599,601, u'Telephone Systems and Related Technologies  Line Communications'
10600,601, u'Computer software'
10601,601, u'Network protocols'
10602,601, u'Buildings and Towers'
10603,601, u'Data Handling and Applications'
10604,601, u'Mediating connector'
10605,601, u'Interoperability'
10606,601, u'Computer Theory'
10607,601, u'Computer Software'
10608,601, u'European project'
10609,601, u'Computer Applications'
10610,601, u'Automata Theory'
10611,601, u'Programming Theory'
10612,601, u'Dynamic synthesis'
10613,601, u'Architecture'
10614,601, u'Automata theory'
10615,601, u'Switching Theory'
10616,601, u'Systems architecture'
10617,601, u'On the flies'
10618,601, u'Networked systems'
10619,601, u'Computer Programming'
10620,601, u'Radio and Television'
10621,602,u'Telecommunication  Radar'
10622,602, u'Automated reasoning'
10623,602, u'Optical Communication'
10624,602, u'Includes Formal Logic'
10625,602, u'Telephone Systems and Related Technologies  Line Communications'
10626,602, u'Computer software'
10627,602, u'Network protocols'
10628,602, u'Buildings and Towers'
10629,602, u'Data Handling and Applications'
10630,602, u'Mediating connector'
10631,602, u'Interoperability'
10632,602, u'Computer Theory'
10633,602, u'Computer Software'
10634,602, u'European project'
10635,602, u'Computer Applications'
10636,602, u'Automata Theory'
10637,602, u'Programming Theory'
10638,602, u'Dynamic synthesis'
10639,602, u'Architecture'
10640,602, u'Automata theory'
10641,602, u'Switching Theory'
10642,602, u'Systems architecture'
10643,602, u'On the flies'
10644,602, u'Networked systems'
10645,602, u'Computer Programming'
10646,602, u'Radio and Television'
10647,603,u'Telecommunication  Radar'
10648,603, u'Automated reasoning'
10649,603, u'Optical Communication'
10650,603, u'Includes Formal Logic'
10651,603, u'Telephone Systems and Related Technologies  Line Communications'
10652,603, u'Computer software'
10653,603, u'Network protocols'
10654,603, u'Buildings and Towers'
10655,603, u'Data Handling and Applications'
10656,603, u'Mediating connector'
10657,603, u'Interoperability'
10658,603, u'Computer Theory'
10659,603, u'Computer Software'
10660,603, u'European project'
10661,603, u'Computer Applications'
10662,603, u'Automata Theory'
10663,603, u'Programming Theory'
10664,603, u'Dynamic synthesis'
10665,603, u'Architecture'
10666,603, u'Automata theory'
10667,603, u'Switching Theory'
10668,603, u'Systems architecture'
10669,603, u'On the flies'
10670,603, u'Networked systems'
10671,603, u'Computer Programming'
10672,603, u'Radio and Television'
10673,604,u'Light Optics'
10674,604, u'Computer graphics'
10675,604, u'Frame-work'
10676,604, u'Computer Software'
10677,604, u'Bifurcation (mathematics)'
10678,604, u'Large data volumes'
10679,604, u'Volume rendering'
10680,604, u'Includes Graph Theory'
10681,604, u'Mathematics'
10682,604, u'Rotterdam'
10683,604, u'Coronary tree'
10684,604, u'Imaging Techniques'
10685,604, u'Optics and Optical Devices'
10686,604, u'Data Handling and Applications'
10687,604, u'Set Theory'
10688,604, u'Medical diagnosis'
10689,604, u'Medical imaging'
10690,604, u'Blood vessels'
10691,604, u'Segmentation algorithms'
10692,604, u'Computer Applications'
10693,604, u'Biological Materials and Tissue Engineering'
10694,604, u'Light'
10695,604, u'Compound Semiconducting Materials'
10696,604, u'Coronary tree tracking'
10697,604, u'Medicine and Pharmacology'
10698,604, u'Elongated structures'
10699,604, u'Algorithms'
10700,604, u'Diagnosis'
10701,604, u'Algorithm evaluation'
10702,604, u'Data Processing and Image Processing'
10703,604, u'Biomedical Engineering'
10704,604, u'Heart'
10705,604, u'Coronary arteries'
10706,604, u'Image segmentation'
10707,604, u'Data sets'
10708,604, u'Corkscrew algorithm'
10709,604, u'Combinatorial Mathematics'
10710,604, u'Semiconducting cadmium compounds'
10711,605,u'Electric Components'
10712,605, u'Management'
10713,605, u'Potential problems'
10714,605, u'Security Architecture'
10715,605, u'Electronic Components and Tubes'
10716,605, u'Overall quality'
10717,605, u'Computer software selection and evaluation'
10718,605, u'Systematic evaluation'
10719,605, u'Design decisions'
10720,605, u'Design problems'
10721,605, u'GRID middleware'
10722,605, u'Mechanical Devices'
10723,605, u'Computer Applications'
10724,605, u'Middleware'
10725,605, u'Distributed applications'
10726,605, u'Middleware architecture'
10727,605, u'Quality goals'
10728,605, u'MEMS'
10729,605, u'Computer Software'
10730,605, u'Access control'
10731,605, u'Quantitative evaluation'
10732,605, u'Data Handling and Applications'
10733,605, u'Quality Assurance and Control'
10734,605, u'Prototyping'
10735,605, u'Quality control'
10736,605, u'Computer Programming'
10737,605, u'Electric Equipment'
10738,605, u'Control Equipment'
10739,605, u'Scenario-based evaluation'
10740,605, u'Microelectromechanical devices'
10741,605, u'Multiple quality'
10742,606,u'grid computing'
10743,606, u'access control'
10744,606, u'testing'
10745,606, u'software design'
10746,606, u'software testing'
10747,606, u'software quality'
10748,606, u'program diagnostics'
10749,606, u'software architecture'
10750,606, u'Diagnostic'
10751,606, u'software prototyping'
10752,606, u'software rating'
10753,606, u'security architecture'
10754,606, u'Distributed systems software'
10755,606, u'debugging and evaluating systems'
10756,606, u'grid middleware architecture'
10757,606, u'Data security'
10758,606, u'Software engineering techniques'
10759,606, u'middleware'
10760,606, u'MEMS evaluation'
10761,606, u'secure conversations'
10762,606, u'program testing'
10763,606, u'authorisation'
10764,606, u'distributed application'
10765,606, u'software analysis'
10766,607,u'Management'
10767,607, u'Digital Computers and Systems'
10768,607, u'Maintainability'
10769,607, u'Quality assurance'
10770,607, u'Maintenance'
10771,607, u'Computer software selection and evaluation'
10772,607, u'Self-managing systems'
10773,607, u'Data Handling and Applications'
10774,607, u'Quality attributes'
10775,607, u'Development stages'
10776,607, u'Fault prevention'
10777,607, u'Failover'
10778,607, u'Architectural design'
10779,607, u'Optimize design'
10780,607, u'Computer Applications'
10781,607, u'Buildings and Towers'
10782,607, u'Dependable softwares'
10783,607, u'Middleware'
10784,607, u'Middleware architecture'
10785,607, u'Self-managing'
10786,607, u'Enterprise service bus'
10787,607, u'Architectural pattern'
10788,607, u'Key attributes'
10789,607, u'Quality Assurance and Control'
10790,607, u'General'
10791,607, u'Fault tolerant computer systems'
10792,607, u'Computer Programming'
10793,607, u'Computer Software'
10794,607, u'Structural Design'
10795,607, u'Fault tolerance'
10796,608,u'dependability'
10797,608, u'dependable self-managing systems'
10798,608, u'architecture evaluation'
10799,608, u'software maintenance'
10800,608, u'software architecture'
10801,608, u'middleware'
10802,608, u'dependable software systems'
10803,608, u'Software engineering techniques'
10804,608, u'fault prevention'
10805,608, u'Distributed systems software'
10806,608, u'reliability'
10807,608, u'fault tolerance'
10808,608, u'object-oriented programming'
10809,608, u'Object oriented programming'
10810,608, u'maintainability'
10811,608, u'software fault tolerance'
10812,608, u'architectural design patterns'
10813,609,u'Telecommunication  Radar'
10814,609, u'Social media'
10815,609, u'Offloading computations'
10816,609, u'Systematic literature review'
10817,609, u'Software architecture'
10818,609, u'Low latency'
10819,609, u'Equipment and Techniques'
10820,609, u'Computer Programming'
10821,609, u'Battery life'
10822,609, u'Mobile applications'
10823,609, u'Radio and Television'
10824,609, u'Digital storage'
10825,609, u'Computing power'
10826,609, u'Systematic literature review (SLR)'
10827,609, u'Data Storage'
10828,610,u'computing storage'
10829,610, u'data offloading'
10830,610, u'mobile computing'
10831,610, u'Software engineering techniques'
10832,610, u'Internet software'
10833,610, u'cyber-foraging solutions'
10834,610, u'software architecture'
10835,610, u'power aware computing'
10836,610, u'systematic literature review'
10837,610, u'Mobile'
10838,610, u'single-hop proximity'
10839,610, u'architecture strategies'
10840,610, u'computation offloading'
10841,610, u'SLR'
10842,610, u'battery life'
10843,610, u'ubiquitous and pervasive computing'
10844,610, u'network servers'
10845,610, u'cloud computing'
10846,610, u'mobile devices'
10847,610, u'mobile applications'
10848,610, u'computing power'
10849,610, u'cloud servers'
10850,611,u'Software performance evaluation'
10851,611, u'model-driven performance analysis'
10852,611, u'software systems'
10853,611, u'performance reasoning framework'
10854,611, u'software performance evaluation'
10855,611, u'rate monotonic analysis'
10856,611, u'code generation'
10857,611, u'automated transformations'
10858,611, u'model-driven engineering'
10859,612,u'Management'
10860,612, u'Rockets and Missiles'
10861,612, u'Rate monotonic analysis'
10862,612, u'Computer software selection and evaluation'
10863,612, u'Nuclear Reactors'
10864,612, u'Automated transformations'
10865,612, u'Data Handling and Applications'
10866,612, u'Quality attributes'
10867,612, u'Automobiles'
10868,612, u'Simulators'
10869,612, u'Real time performance'
10870,612, u'Satellites'
10871,612, u'Performance analysis'
10872,612, u'Computer Software'
10873,612, u'Computer Applications'
10874,612, u'Model-driven'
10875,612, u'Software systems'
10876,612, u'Code Generation'
10877,612, u'Reasoning framework'
10878,612, u'Solar Energy and Phenomena'
10879,612, u'Naval Architecture'
10880,612, u'Development environment'
10881,612, u'Computer Programming'
10882,612, u'Model-driven engineering'
10883,613,u'Real time operating system'
10884,613, u'Real-time embedded systems'
10885,613, u'Data Handling and Applications'
10886,613, u'Computer Systems and Equipment'
10887,613, u'MDA'
10888,613, u'Priority ceiling protocols'
10889,613, u'Software patterns'
10890,613, u'Computer operating systems'
10891,613, u'Schedulability analysis'
10892,613, u'Synchronization protocols'
10893,613, u'Synchronization'
10894,613, u'Verification'
10895,613, u'Deadlock'
10896,613, u'Systems Science'
10897,613, u'Computer Software'
10898,614,u'Computer Programming'
10899,614, u'Pattern transformations'
10900,614, u'Design Patterns'
10901,614, u'Event-b methods'
10902,614, u'Correct-by-construction'
10903,614, u'Mastering systems'
10904,614, u'Theorem proving'
10905,614, u'Mathematics'
10906,614, u'Formal notations'
10907,614, u'Architecture-centric'
10908,614, u'Software architects'
10909,615,u'Management'
10910,615, u'Calibration'
10911,615, u'Electric and Electronic Measuring Instruments'
10912,615, u'Acoustical and Optical Measuring Instruments'
10913,615, u'Codes and Standards'
10914,615, u'Moisture'
10915,615, u'Model driven development'
10916,615, u'Computer software selection and evaluation'
10917,615, u'Taxonomies'
10918,615, u'Engineering Graphics'
10919,615, u'Calibrated model'
10920,615, u'Continuous monitoring'
10921,615, u'Data Handling and Applications'
10922,615, u'Models'
10923,615, u'Roundtrip'
10924,615, u'Information Science'
10925,615, u'Pressure and Temperature'
10926,615, u'Self adaptation'
10927,615, u'Use-model'
10928,615, u'Computer Software'
10929,615, u'Software development'
10930,615, u'Computer Applications'
10931,615, u'Running systems'
10932,615, u'Model calibration'
10933,615, u'Dynamic changes'
10934,615, u'Non-functional'
10935,615, u'and Radiation Measuring Instruments'
10936,615, u'Mechanical and Miscellaneous Measuring Instruments'
10937,615, u'Design time'
10938,615, u'Runtimes'
10939,615, u'Computer Programming'
10940,616,u'user modelling'
10941,616, u'software development'
10942,616, u'reasoning about programs'
10943,616, u'system monitoring'
10944,616, u'software engineering'
10945,616, u'continuous compliance monitoring'
10946,616, u'software architecture'
10947,616, u'model calibration'
10948,616, u'testing'
10949,616, u'Diagnostic'
10950,616, u'Software engineering techniques'
10951,616, u'Knowledge engineering techniques'
10952,616, u'Formal methods'
10953,616, u'debugging and evaluating systems'
10954,616, u'reason about requirements'
10955,616, u'model-driven development'
10956,617,u'Engineering Graphics'
10957,617, u'Quality Assurance and Control'
10958,617, u'Non functional properties'
10959,617, u'Models'
10960,617, u'Uncertainty'
10961,617, u'Software systems'
10962,617, u'Software reliability'
10963,617, u'Performance and reliabilities'
10964,617, u'Degree of uncertainty'
10965,617, u'Performance modelling'
10966,617, u'Performance'
10967,617, u'Probability Theory'
10968,617, u'Impact of changes'
10969,618,u'Design option'
10970,618, u'Telecom company'
10971,618, u'Architectural knowledge'
10972,618, u'Architectural decision'
10973,618, u'Buildings and Towers'
10974,618, u'Systems Science'
10975,618, u'IT system'
10976,618, u'Decision situation'
10977,618, u'System theory'
10978,618, u'Systems analysis'
10979,618, u'Modelling tools'
10980,618, u'Diagrammatic representations'
10981,618, u'Computer Programming'
10982,618, u'Decision process'
10983,618, u'Systems evolution'
10984,618, u'Architectural design'
10985,619,u'Mechanical and Miscellaneous Measuring Instruments'
10986,619, u'Monitoring system'
10987,619, u'Computer Applications'
10988,619, u'Software architecture'
10989,619, u'Virtual machines'
10990,619, u'Software component'
10991,619, u'Acoustical and Optical Measuring Instruments'
10992,619, u'Runtimes'
10993,619, u'Component framework'
10994,619, u'Computer simulation'
10995,619, u'Pressure and Temperature'
10996,619, u'Moisture'
10997,619, u'Software adaptation'
10998,619, u'Component based systems'
10999,619, u'Electric and Electronic Measuring Instruments'
11000,619, u'and Radiation Measuring Instruments'
11001,619, u'Adaptive monitoring'
11002,620,u'Telecommunication  Radar'
11003,620, u'Optical Communication'
11004,620, u'Increased flexibility'
11005,620, u'Data centers'
11006,620, u'Telephone Systems and Related Technologies  Line Communications'
11007,620, u'Mathematics'
11008,620, u'Resource allocation'
11009,620, u'Resources'
11010,620, u'Quality of service'
11011,620, u'Virtualized services'
11012,620, u'Data Handling and Applications'
11013,620, u'System complexity'
11014,620, u'Resource management'
11015,620, u'Water Resources'
11016,620, u'Natural resources management'
11017,620, u'Modeling concepts'
11018,620, u'Computer Software'
11019,620, u'Mathematical models'
11020,620, u'Virtualizations'
11021,620, u'Model-based systems'
11022,620, u'Information Dissemination'
11023,620, u'Meta model'
11024,620, u'Virtualized resources'
11025,620, u'Runtimes'
11026,620, u'Radio and Television'
11027,620, u'Runtime adaptation'
11028,620, u'Environmental Engineering'
11029,620, u'Operations Research'
11030,621,u'Gossip protocols'
11031,621, u'P2P system'
11032,621, u'Peer to peer networks'
11033,621, u'Local decision-making'
11034,621, u'Production Planning and Control  Manufacturing'
11035,621, u'Decision making process'
11036,621, u'Digital Computers and Systems'
11037,621, u'Mathematics'
11038,621, u'Wireless devices'
11039,621, u'Real applications'
11040,621, u'Computer Systems and Equipment'
11041,621, u'Topology maintenance'
11042,621, u'Systems Science'
11043,621, u'Information dissemination'
11044,621, u'Vehicular networks'
11045,621, u'Resource-constrained'
11046,621, u'Industrial applications'
11047,621, u'Hierarchical systems'
11048,621, u'Gossip'
11049,621, u'Centralized control'
11050,621, u'Information Dissemination'
11051,621, u'Gossip-based protocol'
11052,621, u'Problem solving'
11053,621, u'Peer to peer'
11054,621, u'Distributed systems'
11055,622,u'Includes Graph Theory'
11056,622, u'Performance study'
11057,622, u'Production Planning and Control  Manufacturing'
11058,622, u'Coloured Petri Nets'
11059,622, u'Enterprise IT'
11060,622, u'Identity management systems'
11061,622, u'Computer software'
11062,622, u'System\\x92s quality'
11063,622, u'Data Handling and Applications'
11064,622, u'Quality attributes'
11065,622, u'Set Theory'
11066,622, u'Production environments'
11067,622, u'Scalability'
11068,622, u'Virtual testing'
11069,622, u'System emulation'
11070,622, u'Testing environment'
11071,622, u'Computer Software'
11072,622, u'Cost and Value Engineering  Industrial Economics'
11073,622, u'Pluggable architecture'
11074,622, u'Industrial Engineering and Management'
11075,622, u'Petri nets'
11076,622, u'Enterprise system'
11077,622, u'Emulation model'
11078,622, u'Heterogeneous systems'
11079,622, u'Enterprise software'
11080,622, u'Combinatorial Mathematics'
11081,623,u'Buildings and Towers'
11082,623, u'Off-loading'
11083,623, u'Software component'
11084,623, u'Middleware'
11085,623, u'Middleware platforms'
11086,623, u'Dynamic loads'
11087,623, u'Software systems'
11088,623, u'Computer Programming'
